age,job,marital,education,default,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,sexo,customer,balance_clp,morgage_loan,conversion,age_group
34,management,divorced,secondary,no,no,no,cellular,7,aug,91,2,-1,0,unknown,no,mujer,yw55860,254100.0,,0,"[30, 40)"
49,admin.,married,secondary,no,no,no,cellular,7,aug,301,2,-1,0,unknown,no,mujer,fj13666,225000.0,,0,"[40, 50)"
49,blue-collar,married,unknown,no,no,no,cellular,7,aug,88,2,-1,0,unknown,no,hombre,yr56224,263500.0,,0,"[40, 50)"
35,technician,married,secondary,no,yes,no,cellular,7,aug,261,2,-1,0,unknown,no,hombre,bm43364,330500.0,,0,"[30, 40)"
47,blue-collar,married,unknown,no,no,no,cellular,7,aug,187,2,-1,0,unknown,no,hombre,ut76125,391000.0,,0,"[40, 50)"
52,housemaid,married,primary,no,no,no,cellular,7,aug,139,4,-1,0,unknown,no,mujer,cn15146,267000.0,,0,"[50, 60)"
50,admin.,married,secondary,no,no,yes,cellular,7,aug,59,2,-1,0,unknown,no,hombre,fz76073,235600.0,,0,"[50, 60)"
37,admin.,single,tertiary,no,no,no,cellular,7,aug,420,3,-1,0,unknown,no,mujer,tz96621,250500.0,,0,"[30, 40)"
43,management,married,tertiary,no,no,no,cellular,7,aug,352,2,-1,0,unknown,no,hombre,je83296,1175400.0,,0,"[40, 50)"
42,management,married,tertiary,no,yes,no,cellular,7,aug,135,2,-1,0,unknown,no,mujer,yf56357,192700.0,,0,"[40, 50)"
48,technician,divorced,secondary,no,no,no,cellular,7,aug,219,2,-1,0,unknown,no,hombre,ll86013,304100.0,,0,"[40, 50)"
38,management,single,tertiary,no,no,no,cellular,7,aug,117,2,-1,0,,no,hombre,pb53143,381300.0,,0,"[30, 40)"
52,entrepreneur,married,secondary,no,no,no,cellular,7,aug,82,2,-1,0,unknown,no,hombre,hl60545,225000.0,,0,"[50, 60)"
41,technician,married,secondary,no,no,no,cellular,7,aug,122,2,-1,0,unknown,no,mujer,es92970,288400.0,,0,"[40, 50)"
41,management,single,tertiary,no,no,no,cellular,7,aug,91,2,-1,0,unknown,no,mujer,ir85207,225000.0,,0,"[40, 50)"
37,management,married,tertiary,no,no,no,cellular,7,aug,64,2,-1,0,unknown,no,mujer,hq73558,289900.0,,0,"[30, 40)"
45,blue-collar,married,secondary,no,yes,yes,cellular,7,aug,235,2,-1,0,unknown,no,mujer,nx78375,260300.0,,0,"[40, 50)"
36,entrepreneur,single,secondary,no,no,no,cellular,7,aug,67,2,-1,0,,no,mujer,bc99281,231700.0,,0,"[30, 40)"
34,student,single,tertiary,no,yes,no,cellular,7,aug,267,2,-1,0,unknown,no,hombre,dp11081,312300.0,,0,"[30, 40)"
30,technician,married,tertiary,no,no,no,cellular,7,aug,74,2,-1,0,unknown,no,hombre,zi25089,453300.0,,0,"[30, 40)"
38,management,married,tertiary,no,yes,no,cellular,7,aug,131,2,-1,0,unknown,no,,qr91634,221600.0,,0,"[30, 40)"
55,technician,divorced,secondary,yes,yes,no,cellular,7,aug,78,2,-1,0,unknown,no,hombre,vd78768,253400.0,,0,"[50, 60)"
33,management,married,tertiary,no,no,no,cellular,7,aug,402,2,-1,0,unknown,no,hombre,qc54392,259000.0,,0,"[30, 40)"
31,technician,single,secondary,no,no,no,cellular,7,aug,123,2,-1,0,unknown,no,hombre,tt25210,229000.0,,0,"[30, 40)"
32,housemaid,married,primary,no,yes,no,cellular,7,aug,132,2,-1,0,,no,mujer,cq59764,359900.0,,0,"[30, 40)"
34,technician,divorced,tertiary,no,yes,no,cellular,7,aug,587,2,-1,0,unknown,yes,mujer,pp95397,292400.0,,1,"[30, 40)"
48,technician,married,secondary,no,no,no,cellular,7,aug,51,3,-1,0,unknown,no,mujer,iz08132,281600.0,,0,"[40, 50)"
43,technician,married,tertiary,no,no,no,cellular,7,aug,185,2,-1,0,unknown,no,hombre,vy53571,391300.0,,0,"[40, 50)"
35,technician,divorced,tertiary,no,yes,yes,cellular,7,aug,51,2,-1,0,unknown,no,mujer,ug27871,227000.0,,0,"[30, 40)"
45,technician,married,secondary,no,no,no,cellular,7,aug,163,2,-1,0,unknown,no,hombre,co60945,398200.0,,0,"[40, 50)"
56,management,married,tertiary,no,yes,no,cellular,7,aug,666,2,-1,0,unknown,no,hombre,dw45715,312000.0,,0,"[50, 60)"
40,technician,married,secondary,no,no,no,cellular,7,aug,326,2,-1,0,unknown,no,hombre,vc38667,332600.0,,0,"[40, 50)"
51,self-employed,married,primary,no,no,yes,cellular,7,aug,292,2,-1,0,unknown,no,hombre,zi97359,243300.0,,0,"[50, 60)"
39,technician,single,secondary,no,no,no,cellular,7,aug,395,2,-1,0,unknown,yes,mujer,kv44024,335400.0,,1,"[30, 40)"
31,technician,married,secondary,no,no,no,cellular,7,aug,137,2,-1,0,unknown,no,hombre,yl42843,230400.0,,0,"[30, 40)"
47,admin.,married,secondary,no,no,no,cellular,7,aug,663,4,-1,0,unknown,yes,mujer,gr87081,307000.0,,1,"[40, 50)"
30,housemaid,single,tertiary,no,no,no,cellular,7,aug,387,2,-1,0,unknown,no,mujer,go03170,311800.0,,0,"[30, 40)"
39,technician,,tertiary,no,yes,no,cellular,7,aug,108,2,-1,0,unknown,no,hombre,hc19383,476500.0,,0,"[30, 40)"
58,unemployed,married,secondary,no,no,no,cellular,7,aug,142,2,-1,0,unknown,no,hombre,kd35392,269000.0,,0,"[50, 60)"
38,admin.,married,secondary,no,no,no,cellular,7,aug,48,2,-1,0,unknown,no,hombre,rv81125,229600.0,,0,"[30, 40)"
49,blue-collar,married,secondary,no,yes,yes,cellular,7,aug,253,2,-1,0,unknown,no,hombre,yc32556,265600.0,,0,"[40, 50)"
47,technician,married,tertiary,no,no,no,cellular,7,aug,228,2,-1,0,unknown,no,mujer,la43039,369000.0,,0,"[40, 50)"
30,,married,secondary,no,no,no,cellular,7,aug,124,2,-1,0,unknown,no,hombre,th44272,262100.0,,0,"[30, 40)"
35,management,married,tertiary,no,no,no,cellular,7,aug,358,2,-1,0,unknown,no,hombre,lq69755,251000.0,,0,"[30, 40)"
52,technician,divorced,secondary,no,no,no,cellular,7,aug,134,2,-1,0,unknown,no,mujer,gj20619,245400.0,,0,"[50, 60)"
48,blue-collar,married,secondary,no,no,no,cellular,7,aug,239,2,-1,0,unknown,no,hombre,vb27481,245500.0,,0,"[40, 50)"
36,management,single,tertiary,no,yes,no,cellular,7,aug,113,4,-1,0,unknown,no,hombre,bo57819,534000.0,160200.0,0,"[30, 40)"
48,technician,single,secondary,no,no,yes,cellular,7,aug,84,2,-1,0,unknown,no,mujer,ha48821,190300.0,,0,"[40, 50)"
31,management,single,tertiary,no,no,yes,cellular,7,aug,224,2,-1,0,unknown,no,hombre,lc09093,267400.0,,0,"[30, 40)"
34,technician,single,secondary,no,no,no,cellular,7,aug,274,2,-1,0,unknown,no,hombre,jy70487,231000.0,,0,"[30, 40)"
33,entrepreneur,married,tertiary,no,no,no,cellular,7,aug,22,2,-1,0,unknown,no,mujer,ip56693,284500.0,,0,"[30, 40)"
35,technician,married,secondary,no,yes,no,telephone,7,aug,309,4,-1,0,unknown,no,hombre,st35037,271300.0,,0,"[30, 40)"
33,technician,single,secondary,no,yes,no,cellular,7,aug,131,2,-1,0,,no,mujer,il91764,227000.0,,0,"[30, 40)"
45,self-employed,married,secondary,no,yes,no,cellular,7,aug,159,2,-1,0,,no,mujer,zk08902,309800.0,,0,"[40, 50)"
52,management,single,tertiary,no,no,no,cellular,7,aug,63,2,-1,0,unknown,no,hombre,mr62954,299100.0,,0,"[50, 60)"
39,management,married,tertiary,no,no,no,cellular,7,aug,1462,4,-1,0,unknown,no,hombre,ri19411,,,0,"[30, 40)"
42,technician,single,secondary,no,no,yes,cellular,7,aug,152,2,-1,0,unknown,no,mujer,ag71328,232700.0,,0,"[40, 50)"
53,technician,married,secondary,no,no,no,cellular,7,aug,103,2,-1,0,unknown,no,hombre,qz78134,248400.0,,0,"[50, 60)"
31,technician,married,secondary,no,no,no,cellular,7,aug,159,2,-1,0,unknown,no,mujer,fq68111,249600.0,,0,"[30, 40)"
46,admin.,married,secondary,no,no,no,cellular,7,aug,225,6,-1,0,unknown,no,mujer,he19213,256100.0,,0,"[40, 50)"
52,admin.,married,unknown,no,no,no,cellular,7,aug,228,4,-1,0,,no,hombre,sw83629,288500.0,,0,"[50, 60)"
57,retired,married,secondary,no,no,no,cellular,7,aug,123,2,-1,0,unknown,no,hombre,tv11266,253300.0,,0,"[50, 60)"
60,technician,married,tertiary,no,no,no,cellular,7,aug,36,2,-1,0,unknown,no,mujer,lj65828,305400.0,,0,"[60, 70)"
54,management,married,tertiary,no,no,no,cellular,7,aug,199,2,-1,0,unknown,no,mujer,bm62381,339500.0,,0,"[50, 60)"
49,technician,married,secondary,no,yes,yes,cellular,7,aug,154,2,-1,0,unknown,no,hombre,ki41602,284700.0,,0,"[40, 50)"
31,management,married,tertiary,no,no,no,cellular,7,aug,147,2,-1,0,unknown,no,hombre,dg05413,279600.0,,0,"[30, 40)"
50,technician,married,secondary,no,yes,no,cellular,7,aug,1834,2,-1,0,unknown,no,hombre,pj51585,293400.0,,0,"[50, 60)"
58,retired,divorced,secondary,no,no,no,cellular,7,aug,398,2,-1,0,unknown,no,mujer,vk22598,256200.0,,0,"[50, 60)"
46,technician,married,secondary,no,yes,no,cellular,7,aug,131,2,-1,0,unknown,no,mujer,ru82106,402300.0,,0,"[40, 50)"
55,blue-collar,married,primary,no,yes,no,cellular,7,aug,148,2,-1,0,unknown,no,mujer,jp44047,333600.0,,0,"[50, 60)"
40,technician,divorced,secondary,no,no,no,cellular,7,aug,674,2,-1,0,unknown,yes,mujer,ws15193,225000.0,,1,"[40, 50)"
52,management,married,tertiary,no,no,no,cellular,7,aug,306,4,-1,0,,no,hombre,qp74095,225000.0,,0,"[50, 60)"
55,housemaid,married,primary,no,no,no,cellular,7,aug,196,2,-1,0,unknown,no,mujer,zo84133,226700.0,,0,"[50, 60)"
45,technician,divorced,secondary,no,no,no,cellular,7,aug,114,2,-1,0,unknown,no,hombre,hw31321,398800.0,,0,"[40, 50)"
50,blue-collar,married,secondary,no,yes,no,cellular,7,aug,46,2,-1,0,unknown,no,hombre,te69355,219600.0,,0,"[50, 60)"
34,technician,married,tertiary,no,no,no,cellular,7,aug,235,2,-1,0,,no,mujer,sn35616,495300.0,,0,"[30, 40)"
53,services,married,secondary,no,yes,no,cellular,7,aug,201,2,-1,0,unknown,no,mujer,xa11443,188700.0,,0,"[50, 60)"
47,blue-collar,married,primary,no,no,no,cellular,7,aug,76,2,-1,0,unknown,no,hombre,hs76945,237400.0,,0,"[40, 50)"
43,management,married,secondary,no,no,no,cellular,7,aug,359,2,-1,0,,no,hombre,io69923,1027300.0,,0,"[40, 50)"
36,management,married,tertiary,no,no,no,cellular,7,aug,71,2,-1,0,unknown,no,hombre,iu10317,372700.0,,0,"[30, 40)"
59,admin.,married,secondary,no,no,yes,cellular,7,aug,113,2,-1,0,unknown,no,hombre,mv63654,392500.0,,0,"[50, 60)"
32,technician,single,secondary,no,no,no,cellular,7,aug,173,2,-1,0,unknown,no,mujer,gp71232,226200.0,,0,"[30, 40)"
50,blue-collar,married,primary,no,yes,no,cellular,7,aug,526,2,-1,0,unknown,yes,hombre,zw54442,410800.0,,1,"[50, 60)"
60,management,married,tertiary,no,no,no,cellular,7,aug,401,3,-1,0,,yes,mujer,kd23863,225000.0,,1,"[60, 70)"
45,blue-collar,married,primary,no,yes,no,cellular,7,aug,122,2,-1,0,unknown,no,hombre,te08045,176500.0,,0,"[40, 50)"
32,technician,,tertiary,no,no,no,cellular,7,aug,268,2,-1,0,unknown,no,mujer,qw03431,225000.0,,0,"[30, 40)"
36,,married,secondary,no,no,yes,cellular,7,aug,95,2,-1,0,unknown,no,hombre,pr91249,279000.0,,0,"[30, 40)"
36,management,single,tertiary,no,no,no,cellular,7,aug,86,2,-1,0,unknown,no,hombre,tl23435,286300.0,,0,"[30, 40)"
59,admin.,married,secondary,yes,no,no,cellular,7,aug,144,2,-1,0,unknown,no,hombre,jl16322,211900.0,,0,"[50, 60)"
32,management,married,tertiary,no,no,no,cellular,7,aug,116,2,-1,0,unknown,no,hombre,om66147,364000.0,,0,"[30, 40)"
32,,single,tertiary,no,no,no,cellular,7,aug,67,2,-1,0,unknown,no,hombre,fn10094,326000.0,,0,"[30, 40)"
58,retired,married,secondary,no,no,no,cellular,7,aug,92,4,-1,0,unknown,no,mujer,lu08605,226300.0,,0,"[50, 60)"
30,technician,single,secondary,no,no,yes,cellular,7,aug,118,2,-1,0,unknown,no,hombre,yd96277,201800.0,,0,"[30, 40)"
33,technician,married,secondary,no,no,no,cellular,7,aug,155,2,-1,0,unknown,no,,rs27459,252700.0,,0,"[30, 40)"
44,management,married,secondary,no,yes,no,cellular,7,aug,137,2,-1,0,unknown,no,hombre,xt06588,284700.0,,0,"[40, 50)"
47,admin.,married,secondary,no,no,no,cellular,7,aug,137,2,-1,0,unknown,no,mujer,sg32586,351500.0,,0,"[40, 50)"
33,technician,married,secondary,no,no,no,cellular,7,aug,165,2,-1,0,unknown,no,mujer,rv29489,233300.0,,0,"[30, 40)"
34,management,married,tertiary,no,no,no,cellular,7,aug,73,2,-1,0,unknown,no,mujer,mm32920,329800.0,,0,"[30, 40)"
35,,married,secondary,no,no,yes,cellular,7,aug,92,2,-1,0,unknown,no,mujer,tj88938,286600.0,,0,"[30, 40)"
40,technician,single,secondary,no,no,no,cellular,7,aug,125,2,-1,0,unknown,no,mujer,mj25478,240300.0,,0,"[40, 50)"
35,management,married,tertiary,no,yes,no,cellular,7,aug,257,2,-1,0,unknown,no,mujer,ph29215,242500.0,,0,"[30, 40)"
36,,married,tertiary,no,yes,no,cellular,7,aug,100,2,-1,0,unknown,no,hombre,yj83547,356800.0,,0,"[30, 40)"
59,,married,secondary,no,no,no,cellular,7,aug,86,6,-1,0,unknown,no,mujer,zc45922,177900.0,,0,"[50, 60)"
38,management,single,tertiary,no,no,no,cellular,7,aug,87,2,-1,0,,no,mujer,yl02839,272000.0,,0,"[30, 40)"
36,management,married,tertiary,no,no,no,cellular,7,aug,493,2,-1,0,unknown,no,mujer,ib56527,242000.0,,0,"[30, 40)"
57,self-employed,married,secondary,no,no,no,cellular,7,aug,102,2,-1,0,unknown,no,mujer,ct89284,774700.0,,0,"[50, 60)"
30,technician,single,secondary,no,no,no,cellular,7,aug,76,3,-1,0,unknown,no,,gz23514,212300.0,,0,"[30, 40)"
56,management,married,tertiary,no,no,no,cellular,7,aug,82,2,-1,0,unknown,no,mujer,wo55357,232900.0,,0,"[50, 60)"
35,technician,married,tertiary,no,no,no,cellular,7,aug,169,2,-1,0,unknown,no,hombre,cn46601,390400.0,,0,"[30, 40)"
33,technician,married,secondary,no,no,yes,cellular,7,aug,181,2,-1,0,unknown,no,mujer,cr85540,310700.0,,0,"[30, 40)"
42,management,single,tertiary,no,no,no,cellular,7,aug,64,2,-1,0,unknown,no,mujer,dr89840,235000.0,,0,"[40, 50)"
47,,married,tertiary,no,no,no,cellular,7,aug,156,8,-1,0,unknown,no,mujer,tf24410,449500.0,,0,"[40, 50)"
42,,married,tertiary,no,no,no,cellular,7,aug,296,9,-1,0,unknown,no,hombre,ry82397,269100.0,,0,"[40, 50)"
30,self-employed,married,tertiary,no,no,no,cellular,7,aug,185,4,-1,0,unknown,no,mujer,ul41962,294400.0,,0,"[30, 40)"
32,housemaid,married,secondary,no,no,no,cellular,7,aug,306,2,-1,0,unknown,no,mujer,yy62575,346900.0,,0,"[30, 40)"
55,management,married,tertiary,no,no,no,cellular,7,aug,61,2,-1,0,unknown,no,mujer,hz46040,279300.0,,0,"[50, 60)"
46,retired,married,secondary,no,yes,yes,cellular,7,aug,122,2,-1,0,unknown,no,mujer,im42848,227300.0,,0,"[40, 50)"
54,unknown,married,tertiary,no,no,no,cellular,7,aug,150,2,-1,0,unknown,no,mujer,ha07706,226000.0,,0,"[50, 60)"
38,,single,tertiary,no,no,no,cellular,7,aug,365,8,-1,0,unknown,no,hombre,gf71099,261900.0,,0,"[30, 40)"
58,technician,single,secondary,no,no,no,cellular,7,aug,229,2,-1,0,unknown,no,mujer,jd51360,289100.0,,0,"[50, 60)"
50,services,married,secondary,no,no,no,cellular,7,aug,103,4,-1,0,unknown,no,hombre,xc25910,556900.0,,0,"[50, 60)"
35,technician,single,secondary,no,no,yes,cellular,7,aug,115,2,-1,0,unknown,no,mujer,yw43717,505900.0,,0,"[30, 40)"
46,management,married,tertiary,no,no,no,cellular,7,aug,94,2,-1,0,unknown,no,mujer,vb10941,376400.0,,0,"[40, 50)"
47,management,married,tertiary,no,yes,no,cellular,7,aug,90,2,-1,0,unknown,no,hombre,ca05077,599900.0,179970.0,0,"[40, 50)"
51,blue-collar,married,primary,no,no,no,cellular,7,aug,111,2,-1,0,unknown,no,mujer,wq36055,456500.0,,0,"[50, 60)"
32,management,married,tertiary,no,yes,no,cellular,7,aug,106,4,-1,0,,no,hombre,si65563,291300.0,,0,"[30, 40)"
60,housemaid,married,primary,no,no,no,cellular,7,aug,105,2,-1,0,unknown,no,mujer,re41176,425800.0,,0,"[60, 70)"
30,technician,married,tertiary,no,no,no,cellular,7,aug,244,2,-1,0,unknown,no,hombre,hq70146,1435500.0,,0,"[30, 40)"
50,technician,married,secondary,no,no,no,telephone,7,aug,204,4,-1,0,unknown,no,hombre,jk54930,267300.0,,0,"[50, 60)"
42,self-employed,married,tertiary,no,yes,yes,cellular,7,aug,197,2,-1,0,unknown,no,hombre,xw23871,46900.0,,0,"[40, 50)"
31,technician,married,secondary,no,yes,no,cellular,7,aug,115,2,-1,0,unknown,no,hombre,ap52379,169400.0,,0,"[30, 40)"
45,,married,secondary,no,yes,no,cellular,7,aug,155,2,-1,0,unknown,no,hombre,jg46549,323300.0,,0,"[40, 50)"
55,housemaid,married,tertiary,no,no,no,cellular,7,aug,973,4,-1,0,,no,mujer,fe70121,423500.0,,0,"[50, 60)"
46,housemaid,married,primary,no,no,no,cellular,7,aug,181,2,-1,0,unknown,no,mujer,gn41972,342500.0,,0,"[40, 50)"
35,technician,single,secondary,no,no,no,cellular,7,aug,77,2,-1,0,unknown,no,mujer,nj43418,242600.0,,0,"[30, 40)"
53,blue-collar,married,primary,no,yes,yes,cellular,7,aug,119,2,-1,0,unknown,no,hombre,qt15042,303700.0,,0,"[50, 60)"
32,technician,married,secondary,no,no,yes,cellular,7,aug,231,2,-1,0,unknown,no,hombre,fq73910,240000.0,,0,"[30, 40)"
33,technician,married,tertiary,no,no,no,cellular,7,aug,346,4,-1,0,,no,hombre,ht99182,228500.0,,0,"[30, 40)"
45,self-employed,married,primary,no,no,no,cellular,7,aug,399,6,-1,0,unknown,no,hombre,jc34238,353800.0,,0,"[40, 50)"
56,blue-collar,married,secondary,no,no,no,cellular,7,aug,112,7,-1,0,unknown,no,hombre,wm29138,256700.0,,0,"[50, 60)"
45,technician,married,tertiary,no,no,no,cellular,7,aug,216,4,-1,0,unknown,no,mujer,si14888,322000.0,,0,"[40, 50)"
32,technician,single,secondary,no,no,yes,cellular,7,aug,152,5,-1,0,unknown,no,mujer,or54286,222700.0,,0,"[30, 40)"
34,housemaid,married,secondary,no,no,no,cellular,7,aug,252,4,-1,0,unknown,no,mujer,np14064,421900.0,,0,"[30, 40)"
37,management,single,tertiary,no,no,no,cellular,7,aug,259,4,-1,0,unknown,no,hombre,yb99712,245000.0,,0,"[30, 40)"
40,technician,married,secondary,no,no,no,cellular,7,aug,133,7,-1,0,unknown,no,mujer,bs14599,324800.0,,0,"[40, 50)"
56,technician,married,secondary,no,no,no,cellular,7,aug,89,4,-1,0,unknown,no,hombre,jn00988,334300.0,,0,"[50, 60)"
51,management,married,tertiary,no,no,no,cellular,7,aug,504,4,-1,0,unknown,no,hombre,sc36645,1590400.0,,0,"[50, 60)"
45,blue-collar,married,secondary,no,yes,no,cellular,7,aug,84,7,-1,0,unknown,no,hombre,gc74082,383300.0,,0,"[40, 50)"
35,entrepreneur,married,tertiary,no,no,no,cellular,7,aug,187,4,-1,0,unknown,no,hombre,sb02263,300300.0,,0,"[30, 40)"
38,management,divorced,tertiary,no,yes,no,cellular,7,aug,266,4,-1,0,unknown,no,mujer,mg96033,236200.0,,0,"[30, 40)"
36,management,married,tertiary,no,no,no,cellular,7,aug,99,4,-1,0,unknown,no,hombre,ez85328,306200.0,,0,"[30, 40)"
50,housemaid,married,primary,no,no,no,cellular,7,aug,107,4,-1,0,unknown,no,mujer,pk21058,240200.0,,0,"[50, 60)"
52,blue-collar,married,primary,no,no,no,cellular,7,aug,20,4,-1,0,unknown,no,mujer,yy50978,376500.0,,0,"[50, 60)"
45,blue-collar,married,secondary,no,no,no,cellular,7,aug,89,4,-1,0,unknown,no,mujer,tm63165,968000.0,,0,"[40, 50)"
30,management,married,tertiary,no,no,no,cellular,7,aug,109,6,-1,0,unknown,no,mujer,rt13188,333000.0,,0,"[30, 40)"
51,blue-collar,married,primary,no,no,no,cellular,7,aug,228,6,-1,0,unknown,no,mujer,lt11502,225000.0,,0,"[50, 60)"
48,admin.,married,secondary,no,no,no,cellular,7,aug,76,2,-1,0,unknown,no,hombre,uf72423,365300.0,,0,"[40, 50)"
39,,married,tertiary,no,no,no,cellular,7,aug,96,2,-1,0,unknown,no,mujer,on40537,266600.0,,0,"[30, 40)"
45,entrepreneur,married,tertiary,no,no,no,cellular,7,aug,391,4,-1,0,unknown,no,hombre,dh90694,241900.0,,0,"[40, 50)"
32,management,single,tertiary,no,no,no,cellular,7,aug,1321,9,-1,0,,yes,mujer,ud19751,429100.0,,1,"[30, 40)"
57,technician,married,tertiary,no,no,no,cellular,7,aug,797,2,-1,0,unknown,yes,hombre,bu16567,682200.0,,1,"[50, 60)"
50,blue-collar,married,secondary,no,no,no,cellular,7,aug,281,2,-1,0,,no,hombre,ap93516,342600.0,,0,"[50, 60)"
30,technician,single,secondary,yes,no,no,cellular,7,aug,407,4,-1,0,unknown,no,hombre,hm90770,225100.0,,0,"[30, 40)"
36,technician,married,secondary,no,no,no,cellular,7,aug,171,2,-1,0,unknown,no,mujer,em25400,225000.0,,0,"[30, 40)"
49,,married,primary,no,yes,no,cellular,7,aug,76,3,-1,0,,no,mujer,xv75246,225000.0,,0,"[40, 50)"
50,blue-collar,married,unknown,no,yes,no,cellular,7,aug,276,2,-1,0,unknown,no,mujer,fs09905,237300.0,,0,"[50, 60)"
56,self-employed,married,secondary,no,no,no,cellular,7,aug,59,2,-1,0,unknown,no,hombre,vm03272,269500.0,,0,"[50, 60)"
55,retired,married,primary,no,no,no,cellular,7,aug,168,2,-1,0,unknown,no,mujer,tt16809,242300.0,,0,"[50, 60)"
37,management,married,tertiary,no,yes,no,cellular,7,aug,205,5,-1,0,unknown,no,mujer,ai19665,273900.0,,0,"[30, 40)"
32,management,single,tertiary,no,no,no,cellular,7,aug,101,2,-1,0,unknown,no,hombre,dk11749,282700.0,,0,"[30, 40)"
60,blue-collar,married,primary,no,no,no,cellular,7,aug,125,2,-1,0,unknown,no,mujer,xu99995,346200.0,,0,"[60, 70)"
32,management,married,tertiary,no,no,no,cellular,7,aug,436,4,-1,0,unknown,no,hombre,ei06705,421600.0,,0,"[30, 40)"
48,technician,single,secondary,no,no,no,cellular,7,aug,190,2,-1,0,unknown,no,mujer,lb95627,255900.0,,0,"[40, 50)"
48,blue-collar,married,secondary,no,no,no,cellular,7,aug,63,2,-1,0,unknown,no,,ui56988,404100.0,,0,"[40, 50)"
53,self-employed,married,tertiary,no,yes,no,cellular,7,aug,218,2,-1,0,unknown,no,mujer,wu16565,227000.0,,0,"[50, 60)"
45,entrepreneur,,tertiary,no,no,no,cellular,7,aug,65,2,-1,0,,no,mujer,hr52236,302000.0,,0,"[40, 50)"
53,management,married,tertiary,no,no,no,cellular,7,aug,146,2,-1,0,unknown,no,mujer,mc84013,259900.0,,0,"[50, 60)"
60,services,married,tertiary,no,no,no,cellular,7,aug,214,2,-1,0,unknown,no,mujer,sl21425,655700.0,,0,"[60, 70)"
56,services,married,secondary,no,yes,yes,cellular,7,aug,82,4,-1,0,unknown,no,mujer,pl01854,471900.0,,0,"[50, 60)"
33,,married,tertiary,no,no,no,cellular,7,aug,65,4,-1,0,unknown,no,mujer,pn45044,391500.0,,0,"[30, 40)"
33,management,single,tertiary,no,no,no,cellular,7,aug,194,6,-1,0,,no,hombre,ue19384,355800.0,,0,"[30, 40)"
37,technician,married,tertiary,no,no,no,cellular,7,aug,67,2,-1,0,unknown,no,mujer,nr48383,523900.0,,0,"[30, 40)"
37,technician,divorced,secondary,no,yes,no,cellular,7,aug,105,4,-1,0,unknown,no,mujer,ro52071,573300.0,171990.0,0,"[30, 40)"
53,blue-collar,married,primary,no,no,no,cellular,7,aug,139,4,-1,0,unknown,no,mujer,zs91420,363800.0,,0,"[50, 60)"
40,technician,married,secondary,no,no,no,cellular,7,aug,266,2,-1,0,unknown,no,hombre,sm48316,244200.0,,0,"[40, 50)"
37,blue-collar,married,tertiary,no,no,yes,cellular,7,aug,3422,2,-1,0,unknown,no,hombre,sp77185,260900.0,,0,"[30, 40)"
36,technician,single,secondary,no,no,no,cellular,7,aug,44,2,-1,0,unknown,no,hombre,fm39442,258300.0,,0,"[30, 40)"
57,admin.,married,tertiary,no,no,no,cellular,7,aug,238,2,-1,0,unknown,no,hombre,vh18068,229600.0,,0,"[50, 60)"
44,management,divorced,tertiary,no,yes,no,cellular,7,aug,142,2,-1,0,unknown,no,mujer,hk37991,232100.0,,0,"[40, 50)"
44,technician,married,secondary,no,no,no,cellular,7,aug,159,3,-1,0,unknown,no,mujer,ms40569,362100.0,,0,"[40, 50)"
34,management,married,tertiary,no,no,no,cellular,7,aug,182,2,-1,0,unknown,no,hombre,of86831,308400.0,,0,"[30, 40)"
55,admin.,married,secondary,no,yes,no,cellular,7,aug,231,2,-1,0,unknown,no,hombre,hf80534,468000.0,,0,"[50, 60)"
51,management,married,tertiary,no,no,yes,cellular,7,aug,20,2,-1,0,unknown,no,hombre,bf85502,437500.0,,0,"[50, 60)"
47,services,married,primary,no,no,no,cellular,7,aug,152,2,-1,0,unknown,no,mujer,zs31354,292500.0,,0,"[40, 50)"
57,management,married,tertiary,no,no,no,cellular,7,aug,76,2,-1,0,unknown,no,mujer,tg87175,257000.0,,0,"[50, 60)"
31,technician,single,secondary,no,no,no,cellular,7,aug,145,2,-1,0,,no,mujer,be85170,300400.0,,0,"[30, 40)"
57,management,married,tertiary,no,no,no,cellular,7,aug,314,4,-1,0,unknown,no,hombre,pk32157,454700.0,,0,"[50, 60)"
41,self-employed,married,tertiary,no,no,no,cellular,7,aug,352,2,-1,0,unknown,yes,mujer,sg51152,248100.0,,1,"[40, 50)"
46,admin.,married,secondary,no,yes,no,cellular,7,aug,414,4,-1,0,unknown,no,hombre,su87058,227200.0,,0,"[40, 50)"
58,retired,married,secondary,no,no,no,cellular,7,aug,122,6,-1,0,unknown,no,mujer,el22004,247500.0,,0,"[50, 60)"
35,management,married,tertiary,no,no,no,cellular,7,aug,163,4,-1,0,unknown,no,hombre,cr64955,266600.0,,0,"[30, 40)"
61,housemaid,married,tertiary,no,no,no,cellular,7,aug,108,4,-1,0,unknown,no,mujer,vm48459,299600.0,,0,"[60, 70)"
33,technician,single,secondary,no,no,no,cellular,7,aug,133,4,-1,0,unknown,no,hombre,va32269,375000.0,,0,"[30, 40)"
57,retired,married,secondary,no,no,no,cellular,7,aug,101,2,-1,0,unknown,no,mujer,yi39560,449000.0,,0,"[50, 60)"
51,retired,married,secondary,no,no,no,cellular,7,aug,131,4,-1,0,unknown,no,mujer,lx30589,225000.0,,0,"[50, 60)"
